id,date,cloud_cover,tile_id,geometry_type,geometry_coords_count
S2A_MSIL2A_20240330T072611_N0510_R049_T38RPN_20240330T111051.SAFE,2024-03-30T07:42:53.895Z,99.68,,,0
S2B_MSIL2A_20240401T071619_N0510_R006_T38RPN_20240401T095751.SAFE,2024-04-01T07:32:57.924Z,93.17,,,0
S2B_MSIL2A_20240404T072609_N0510_R049_T38RPN_20240404T085710.SAFE,2024-04-04T07:42:52.268Z,0.0,,,0
S2A_MSIL2A_20240406T071621_N0510_R006_T38RPN_20240406T105752.SAFE,2024-04-06T07:32:56.999Z,15.62,,,0
S2A_MSIL2A_20240409T072611_N0510_R049_T38RPN_20240409T103854.SAFE,2024-04-09T07:42:54.169Z,98.79,,,0
S2B_MSIL2A_20240411T071619_N0510_R006_T38RPN_20240411T084244.SAFE,2024-04-11T07:32:59.014Z,21.78,,,0
S2B_MSIL2A_20240414T072619_N0510_R049_T38RPN_20240414T085531.SAFE,2024-04-14T07:42:55.174Z,0.38,,,0
S2A_MSIL2A_20240416T071621_N0510_R006_T38RPN_20240416T113952.SAFE,2024-04-16T07:33:01.659Z,59.66,,,0
S2A_MSIL2A_20240419T072621_N0510_R049_T38RPN_20240419T104952.SAFE,2024-04-19T07:42:57.7Z,0.0,,,0
S2B_MSIL2A_20240421T071619_N0510_R006_T38RPN_20240421T084422.SAFE,2024-04-21T07:32:59.296Z,0.32,,,0
S2B_MSIL2A_20240424T072619_N0510_R049_T38RPN_20240424T085441.SAFE,2024-04-24T07:42:53.45Z,0.0,,,0
S2A_MSIL2A_20240426T071621_N0510_R006_T38RPN_20240426T114155.SAFE,2024-04-26T07:33:01.069Z,0.22,,,0
S2A_MSIL2A_20240429T072621_N0510_R049_T38RPN_20240429T103654.SAFE,2024-04-29T07:42:57.054Z,95.86,,,0
S2B_MSIL2A_20240501T071619_N0510_R006_T38RPN_20240501T084708.SAFE,2024-05-01T07:32:58.943Z,100.0,,,0
S2B_MSIL2A_20240504T072619_N0510_R049_T38RPN_20240504T090809.SAFE,2024-05-04T07:42:54.92Z,0.0,,,0
S2A_MSIL2A_20240506T071621_N0510_R006_T38RPN_20240506T113947.SAFE,2024-05-06T07:33:01.546Z,1.61,,,0
S2A_MSIL2A_20240509T072621_N0510_R049_T38RPN_20240509T104655.SAFE,2024-05-09T07:42:56.939Z,0.0,,,0
S2B_MSIL2A_20240511T071619_N0510_R006_T38RPN_20240511T083948.SAFE,2024-05-11T07:32:59.455Z,3.77,,,0
S2B_MSIL2A_20240514T072619_N0510_R049_T38RPN_20240514T100308.SAFE,2024-05-14T07:42:53.498Z,5.18,,,0
S2A_MSIL2A_20240516T071621_N0510_R006_T38RPN_20240516T122401.SAFE,2024-05-16T07:33:01.479Z,0.19,,,0
S2A_MSIL2A_20240519T072621_N0510_R049_T38RPN_20240519T115453.SAFE,2024-05-19T07:42:55.785Z,0.0,,,0
S2B_MSIL2A_20240521T071619_N0510_R006_T38RPN_20240521T085451.SAFE,2024-05-21T07:32:58.288Z,0.35,,,0
S2B_MSIL2A_20240524T072619_N0510_R049_T38RPN_20240524T094506.SAFE,2024-05-24T07:42:54.205Z,0.0,,,0
S2A_MSIL2A_20240526T071621_N0510_R006_T38RPN_20240526T114800.SAFE,2024-05-26T07:32:59.393Z,0.34,,,0
S2A_MSIL2A_20240529T072731_N0510_R049_T38RPN_20240529T104100.SAFE,2024-05-29T07:42:56.529Z,0.0,,,0
S2B_MSIL2A_20240531T071619_N0510_R006_T38RPN_20240531T093902.SAFE,2024-05-31T07:32:59.406Z,0.32,,,0
S2B_MSIL2A_20240603T072619_N0510_R049_T38RPN_20240603T085657.SAFE,2024-06-03T07:42:56.08Z,0.0,,,0
S2A_MSIL2A_20240605T071621_N0510_R006_T38RPN_20240605T114254.SAFE,2024-06-05T07:33:03.942Z,0.16,,,0
S2A_MSIL2A_20240608T072621_N0510_R049_T38RPN_20240608T111350.SAFE,2024-06-08T07:43:00.169Z,0.0,,,0
S2B_MSIL2A_20240610T071619_N0510_R006_T38RPN_20240610T085018.SAFE,2024-06-10T07:33:02.047Z,0.29,,,0
S2B_MSIL2A_20240613T072619_N0510_R049_T38RPN_20240613T085134.SAFE,2024-06-13T07:42:57.541Z,2.53,,,0
S2A_MSIL2A_20240615T071621_N0510_R006_T38RPN_20240615T114047.SAFE,2024-06-15T07:33:04.808Z,0.2,,,0
S2A_MSIL2A_20240618T072621_N0510_R049_T38RPN_20240618T110749.SAFE,2024-06-18T07:42:59.911Z,0.0,,,0
S2B_MSIL2A_20240620T071619_N0510_R006_T38RPN_20240620T084525.SAFE,2024-06-20T07:33:00.983Z,0.26,,,0
S2B_MSIL2A_20240623T072619_N0510_R049_T38RPN_20240623T085725.SAFE,2024-06-23T07:42:57.201Z,0.0,,,0
S2A_MSIL2A_20240625T071621_N0510_R006_T38RPN_20240625T105551.SAFE,2024-06-25T07:33:02.528Z,0.13,,,0
S2A_MSIL2A_20240628T072621_N0510_R049_T38RPN_20240628T111348.SAFE,2024-06-28T07:42:57.19Z,0.0,,,0
S2B_MSIL2A_20240630T071619_N0510_R006_T38RPN_20240630T090005.SAFE,2024-06-30T07:33:02.757Z,3.68,,,0
S2B_MSIL2A_20240703T072619_N0510_R049_T38RPN_20240703T085918.SAFE,2024-07-03T07:42:58.11Z,0.0,,,0
S2A_MSIL2A_20240705T071621_N0510_R006_T38RPN_20240705T113152.SAFE,2024-07-05T07:33:02.491Z,0.22,,,0
S2A_MSIL2A_20240708T072621_N0510_R049_T38RPN_20240708T105450.SAFE,2024-07-08T07:42:57.775Z,0.0,,,0
S2B_MSIL2A_20240710T071619_N0510_R006_T38RPN_20240710T103747.SAFE,2024-07-10T07:33:01.153Z,0.25,,,0
S2B_MSIL2A_20240713T072619_N0510_R049_T38RPN_20240713T090610.SAFE,2024-07-13T07:42:56.704Z,12.54,,,0
S2A_MSIL2A_20240715T071621_N0510_R006_T38RPN_20240715T113151.SAFE,2024-07-15T07:33:00.766Z,0.24,,,0
S2A_MSIL2A_20240718T072621_N0510_R049_T38RPN_20240718T104353.SAFE,2024-07-18T07:42:54.929Z,4.07,,,0
S2B_MSIL2A_20240720T071619_N0510_R006_T38RPN_20240720T085523.SAFE,2024-07-20T07:33:02.382Z,0.2,,,0
S2B_MSIL2A_20240723T072619_N0511_R049_T38RPN_20240723T101745.SAFE,2024-07-23T07:42:57.641Z,5.41,,,0
S2A_MSIL2A_20240725T071621_N0511_R006_T38RPN_20240725T131652.SAFE,2024-07-25T07:33:01.281Z,0.23,,,0
S2A_MSIL2A_20240728T072621_N0511_R049_T38RPN_20240728T123500.SAFE,2024-07-28T07:42:57.01Z,8.37,,,0
S2B_MSIL2A_20240730T071619_N0511_R006_T38RPN_20240730T094226.SAFE,2024-07-30T07:33:00.228Z,7.2,,,0
S2B_MSIL2A_20240802T072619_N0511_R049_T38RPN_20240802T085501.SAFE,2024-08-02T07:42:55.049Z,0.0,,,0
S2A_MSIL2A_20240804T071621_N0511_R006_T38RPN_20240804T133450.SAFE,2024-08-04T07:33:01.211Z,81.28,,,0
S2A_MSIL2A_20240807T072621_N0511_R049_T38RPN_20240807T122848.SAFE,2024-08-07T07:42:55.627Z,99.35,,,0
S2B_MSIL2A_20240809T071619_N0511_R006_T38RPN_20240809T104418.SAFE,2024-08-09T07:33:02.768Z,1.77,,,0
S2B_MSIL2A_20240812T072619_N0511_R049_T38RPN_20240812T111700.SAFE,2024-08-12T07:42:58.704Z,0.8,,,0
S2A_MSIL2A_20240814T071621_N0511_R006_T38RPN_20240814T121757.SAFE,2024-08-14T07:33:00.31Z,0.2,,,0
S2A_MSIL2A_20240817T072621_N0511_R049_T38RPN_20240817T120352.SAFE,2024-08-17T07:42:54.818Z,5.9,,,0
S2B_MSIL2A_20240819T071619_N0511_R006_T38RPN_20240819T115421.SAFE,2024-08-19T07:33:00.54Z,5.02,,,0
S2B_MSIL2A_20240822T072619_N0511_R049_T38RPN_20240822T103322.SAFE,2024-08-22T07:42:53.778Z,0.18,,,0
S2A_MSIL2A_20240824T071621_N0511_R006_T38RPN_20240824T124245.SAFE,2024-08-24T07:32:55.891Z,0.22,,,0
S2A_MSIL2A_20240824T071621_N0511_R006_T38RPN_20240824T132652.SAFE,2024-08-24T07:33:01.39Z,0.18,,,0
S2A_MSIL2A_20240827T072611_N0511_R049_T38RPN_20240827T121353.SAFE,2024-08-27T07:42:52.58Z,7.7,,,0
S2B_MSIL2A_20240829T071619_N0511_R006_T38RPN_20240829T105244.SAFE,2024-08-29T07:33:01.121Z,0.32,,,0
S2B_MSIL2A_20240901T072619_N0511_R049_T38RPN_20240901T103757.SAFE,2024-09-01T07:42:57.2Z,0.0,,,0
S2A_MSIL2A_20240903T071621_N0511_R006_T38RPN_20240903T123352.SAFE,2024-09-03T07:32:58.872Z,1.72,,,0
S2A_MSIL2A_20240906T072621_N0511_R049_T38RPN_20240906T121450.SAFE,2024-09-06T07:42:54.417Z,0.0,,,0
S2B_MSIL2A_20240908T071619_N0511_R006_T38RPN_20240908T105518.SAFE,2024-09-08T07:33:01.196Z,0.18,,,0
S2B_MSIL2A_20240911T072619_N0511_R049_T38RPN_20240911T103250.SAFE,2024-09-11T07:42:55.826Z,3.03,,,0
S2A_MSIL2A_20240913T071621_N0511_R006_T38RPN_20240913T121652.SAFE,2024-09-13T07:32:56.896Z,0.3,,,0
S2A_MSIL2A_20240916T072611_N0511_R049_T38RPN_20240916T124847.SAFE,2024-09-16T07:42:54.04Z,0.0,,,0
S2B_MSIL2A_20240918T071619_N0511_R006_T38RPN_20240918T104236.SAFE,2024-09-18T07:32:55.254Z,0.16,,,0
S2B_MSIL2A_20240921T072609_N0511_R049_T38RPN_20240921T095219.SAFE,2024-09-21T07:42:50.584Z,1.16,,,0
S2A_MSIL2A_20240923T071621_N0511_R006_T38RPN_20240923T103750.SAFE,2024-09-23T07:33:00.471Z,0.18,,,0
S2A_MSIL2A_20240926T072651_N0511_R049_T38RPN_20240926T110251.SAFE,2024-09-26T07:42:56.187Z,0.0,,,0
S2B_MSIL2A_20240928T071619_N0511_R006_T38RPN_20240928T100238.SAFE,2024-09-28T07:32:59.161Z,0.16,,,0
S2B_MSIL2A_20241001T072629_N0511_R049_T38RPN_20241001T090359.SAFE,2024-10-01T07:42:55.433Z,0.0,,,0
S2A_MSIL2A_20241003T071731_N0511_R006_T38RPN_20241003T104102.SAFE,2024-10-03T07:33:00.337Z,0.59,,,0
S2A_MSIL2A_20241006T072801_N0511_R049_T38RPN_20241006T104051.SAFE,2024-10-06T07:42:54.21Z,0.0,,,0
S2B_MSIL2A_20241008T071719_N0511_R006_T38RPN_20241008T094724.SAFE,2024-10-08T07:32:58.235Z,0.8,,,0
S2B_MSIL2A_20241011T072739_N0511_R049_T38RPN_20241011T094621.SAFE,2024-10-11T07:42:52.21Z,1.24,,,0
S2A_MSIL2A_20241013T071831_N0511_R006_T38RPN_20241013T103401.SAFE,2024-10-13T07:32:57.587Z,0.16,,,0
S2A_MSIL2A_20241016T072901_N0511_R049_T38RPN_20241016T104047.SAFE,2024-10-16T07:42:53.933Z,0.0,,,0
S2B_MSIL2A_20241018T071819_N0511_R006_T38RPN_20241018T094132.SAFE,2024-10-18T07:32:59.442Z,0.21,,,0
S2B_MSIL2A_20241021T072849_N0511_R049_T38RPN_20241021T084806.SAFE,2024-10-21T07:42:55.275Z,0.0,,,0
S2A_MSIL2A_20241023T071951_N0511_R006_T38RPN_20241023T102052.SAFE,2024-10-23T07:32:58.589Z,1.02,,,0
S2A_MSIL2A_20241026T073011_N0511_R049_T38RPN_20241026T103349.SAFE,2024-10-26T07:42:54.843Z,68.0,,,0
S2B_MSIL2A_20241028T071919_N0511_R006_T38RPN_20241028T093958.SAFE,2024-10-28T07:32:59.609Z,32.45,,,0
S2B_MSIL2A_20241031T072949_N0511_R049_T38RPN_20241031T084822.SAFE,2024-10-31T07:42:54.114Z,83.21,,,0
S2A_MSIL2A_20241102T072041_N0511_R006_T38RPN_20241102T102853.SAFE,2024-11-02T07:32:58.219Z,0.2,,,0
S2A_MSIL2A_20241105T073101_N0511_R049_T38RPN_20241105T102751.SAFE,2024-11-05T07:42:51.361Z,0.0,,,0
S2B_MSIL2A_20241107T072009_N0511_R006_T38RPN_20241107T084856.SAFE,2024-11-07T07:32:52.191Z,0.17,,,0
S2B_MSIL2A_20241110T073039_N0511_R049_T38RPN_20241110T090031.SAFE,2024-11-10T07:42:48.817Z,0.0,,,0
S2A_MSIL2A_20241112T072141_N0511_R006_T38RPN_20241112T102705.SAFE,2024-11-12T07:32:57.594Z,0.15,,,0
S2A_MSIL2A_20241115T073151_N0511_R049_T38RPN_20241115T103654.SAFE,2024-11-15T07:42:53.761Z,0.0,,,0
S2B_MSIL2A_20241117T072109_N0511_R006_T38RPN_20241117T084753.SAFE,2024-11-17T07:32:56.695Z,0.22,,,0
S2B_MSIL2A_20241120T073119_N0511_R049_T38RPN_20241120T094325.SAFE,2024-11-20T07:42:53.847Z,0.0,,,0
S2A_MSIL2A_20241122T072221_N0511_R006_T38RPN_20241122T103850.SAFE,2024-11-22T07:32:58.184Z,18.1,,,0
S2A_MSIL2A_20241125T073231_N0511_R049_T38RPN_20241125T101209.SAFE,2024-11-25T07:42:52.989Z,24.01,,,0
S2B_MSIL2A_20241127T072149_N0511_R006_T38RPN_20241127T093249.SAFE,2024-11-27T07:33:00.477Z,2.49,,,0
S2B_MSIL2A_20241130T073159_N0511_R049_T38RPN_20241130T083519.SAFE,2024-11-30T07:42:55.906Z,0.53,,,0
S2A_MSIL2A_20241202T072251_N0511_R006_T38RPN_20241202T110252.SAFE,2024-12-02T07:32:59.032Z,17.93,,,0
S2A_MSIL2A_20241205T073301_N0511_R049_T38RPN_20241205T111145.SAFE,2024-12-05T07:42:55.298Z,0.05,,,0
S2B_MSIL2A_20241207T072209_N0511_R006_T38RPN_20241207T092106.SAFE,2024-12-07T07:32:59.306Z,0.19,,,0
S2B_MSIL2A_20241210T073219_N0511_R049_T38RPN_20241210T082413.SAFE,2024-12-10T07:42:55.42Z,0.25,,,0
S2A_MSIL2A_20241212T072311_N0511_R006_T38RPN_20241212T101754.SAFE,2024-12-12T07:32:59.686Z,0.16,,,0
S2C_MSIL2A_20241212T072341_N9905_R006_T38RPN_20241212T110712.SAFE,2024-12-12T07:33:27.007Z,0.16,,,0
S2A_MSIL2A_20241215T073321_N0511_R049_T38RPN_20241215T104606.SAFE,2024-12-15T07:42:54.437Z,10.57,,,0
S2C_MSIL2A_20241215T073351_N9905_R049_T38RPN_20241215T144811.SAFE,2024-12-15T07:43:21.244Z,11.62,,,0
S2B_MSIL2A_20241217T072229_N0511_R006_T38RPN_20241217T092133.SAFE,2024-12-17T07:32:59.888Z,37.99,,,0
S2B_MSIL2A_20241220T073229_N0511_R049_T38RPN_20241220T082653.SAFE,2024-12-20T07:42:55.04Z,0.0,,,0
S2A_MSIL2A_20241222T072321_N0511_R006_T38RPN_20241222T113448.SAFE,2024-12-22T07:32:59.116Z,0.21,,,0
S2A_MSIL2A_20241225T073331_N0511_R049_T38RPN_20241225T102952.SAFE,2024-12-25T07:42:55.24Z,0.02,,,0
S2B_MSIL2A_20241227T072229_N0511_R006_T38RPN_20241227T092144.SAFE,2024-12-27T07:33:00.587Z,46.78,,,0
S2B_MSIL2A_20241230T073229_N0511_R049_T38RPN_20241230T082944.SAFE,2024-12-30T07:42:55.629Z,84.31,,,0
S2A_MSIL2A_20250101T072311_N0511_R006_T38RPN_20250101T103252.SAFE,2025-01-01T07:32:59.219Z,9.78,,,0
S2A_MSIL2A_20250104T073311_N0511_R049_T38RPN_20250104T103300.SAFE,2025-01-04T07:42:53.138Z,0.23,,,0
S2B_MSIL2A_20250106T072209_N0511_R006_T38RPN_20250106T094806.SAFE,2025-01-06T07:32:59.204Z,0.3,,,0
S2B_MSIL2A_20250109T073209_N0511_R049_T38RPN_20250109T084026.SAFE,2025-01-09T07:42:54.449Z,7.58,,,0
S2A_MSIL2A_20250111T072251_N0511_R006_T38RPN_20250111T100851.SAFE,2025-01-11T07:32:55.671Z,88.23,,,0
S2A_MSIL2A_20250114T073251_N0511_R049_T38RPN_20250114T101250.SAFE,2025-01-14T07:42:52.176Z,0.0,,,0
S2B_MSIL2A_20250116T072139_N0511_R006_T38RPN_20250116T093736.SAFE,2025-01-16T07:32:57.234Z,0.2,,,0
S2B_MSIL2A_20250119T073129_N0511_R049_T38RPN_20250119T092839.SAFE,2025-01-19T07:42:54.191Z,0.0,,,0
S2A_MSIL2A_20250121T072221_N0511_R006_T38RPN_20250121T105154.SAFE,2025-01-21T07:32:57.747Z,27.92,,,0
S2C_MSIL2A_20250124T073241_N0511_R049_T38RPN_20250124T112911.SAFE,2025-01-24T07:43:22.852Z,4.06,,,0
S2B_MSIL2A_20250126T072059_N0511_R006_T38RPN_20250126T093741.SAFE,2025-01-26T07:33:01.222Z,99.98,,,0
S2B_MSIL2A_20250129T073049_N0511_R049_T38RPN_20250129T083650.SAFE,2025-01-29T07:42:57.046Z,58.77,,,0
S2C_MSIL2A_20250131T072201_N0511_R006_T38RPN_20250131T120710.SAFE,2025-01-31T07:33:25.909Z,0.34,,,0
S2C_MSIL2A_20250203T073151_N0511_R049_T38RPN_20250203T113611.SAFE,2025-02-03T07:43:21.507Z,0.0,,,0
S2B_MSIL2A_20250205T072009_N0511_R006_T38RPN_20250205T081649.SAFE,2025-02-05T07:33:00.614Z,48.61,,,0
S2B_MSIL2A_20250208T072959_N0511_R049_T38RPN_20250208T082509.SAFE,2025-02-08T07:42:56.485Z,0.0,,,0
S2C_MSIL2A_20250210T072101_N0511_R006_T38RPN_20250210T105256.SAFE,2025-02-10T07:33:24.86Z,29.03,,,0
S2C_MSIL2A_20250213T073041_N0511_R049_T38RPN_20250213T124112.SAFE,2025-02-13T07:43:19.245Z,99.99,,,0
S2B_MSIL2A_20250215T071909_N0511_R006_T38RPN_20250215T092053.SAFE,2025-02-15T07:33:03.297Z,99.64,,,0
S2B_MSIL2A_20250218T072859_N0511_R049_T38RPN_20250218T082618.SAFE,2025-02-18T07:42:59.111Z,88.01,,,0
S2C_MSIL2A_20250220T072531_N0511_R006_T38RPN_20250220T170710.SAFE,2025-02-20T07:33:20.614Z,76.49,,,0
S2C_MSIL2A_20250223T072941_N0511_R049_T38RPN_20250223T110759.SAFE,2025-02-23T07:43:17.433Z,83.89,,,0
S2B_MSIL2A_20250225T071759_N0511_R006_T38RPN_20250225T093600.SAFE,2025-02-25T07:33:02.61Z,79.97,,,0
S2B_MSIL2A_20250228T072739_N0511_R049_T38RPN_20250228T082706.SAFE,2025-02-28T07:42:57.283Z,44.98,,,0
S2C_MSIL2A_20250302T071841_N0511_R006_T38RPN_20250302T124713.SAFE,2025-03-02T07:33:23.329Z,0.25,,,0
S2C_MSIL2A_20250305T072821_N0511_R049_T38RPN_20250305T110802.SAFE,2025-03-05T07:43:18.672Z,67.75,,,0
S2B_MSIL2A_20250307T071649_N0511_R006_T38RPN_20250307T092132.SAFE,2025-03-07T07:33:01.85Z,35.55,,,0
S2B_MSIL2A_20250310T072629_N0511_R049_T38RPN_20250310T084024.SAFE,2025-03-10T07:42:56.879Z,57.68,,,0
S2C_MSIL2A_20250312T071731_N0511_R006_T38RPN_20250312T104001.SAFE,2025-03-12T07:33:21.728Z,7.69,,,0
S2C_MSIL2A_20250315T072711_N0511_R049_T38RPN_20250315T112814.SAFE,2025-03-15T07:43:17.748Z,0.01,,,0
S2B_MSIL2A_20250317T071619_N0511_R006_T38RPN_20250317T094123.SAFE,2025-03-17T07:33:01.15Z,0.14,,,0
S2A_MSIL2A_20250317T073021_N0511_R049_T38RPN_20250317T111415.SAFE,2025-03-17T07:43:07.027Z,0.0,,,0
S2B_MSIL2A_20250320T072619_N0511_R049_T38RPN_20250320T094702.SAFE,2025-03-20T07:42:57.27Z,80.93,,,0
S2C_MSIL2A_20250322T071641_N0511_R006_T38RPN_20250322T125859.SAFE,2025-03-22T07:33:21.914Z,65.62,,,0
S2C_MSIL2A_20250325T072641_N0511_R049_T38RPN_20250325T113222.SAFE,2025-03-25T07:43:16.079Z,0.0,,,0
S2B_MSIL2A_20250327T071619_N0511_R006_T38RPN_20250327T094126.SAFE,2025-03-27T07:33:01.097Z,8.24,,,0
S2B_MSIL2A_20250330T072619_N0511_R049_T38RPN_20250330T082649.SAFE,2025-03-30T07:42:55.277Z,1.45,,,0
S2C_MSIL2A_20250401T071641_N0511_R006_T38RPN_20250401T103718.SAFE,2025-04-01T07:33:21.616Z,9.04,,,0
S2C_MSIL2A_20250404T072641_N0511_R049_T38RPN_20250404T105413.SAFE,2025-04-04T07:43:17.503Z,34.88,,,0
S2B_MSIL2A_20250406T071619_N0511_R006_T38RPN_20250406T091944.SAFE,2025-04-06T07:32:59.478Z,55.51,,,0
S2A_MSIL2A_20250406T073021_N0511_R049_T38RPN_20250406T114214.SAFE,2025-04-06T07:43:06.916Z,48.07,,,0
S2B_MSIL2A_20250409T072619_N0511_R049_T38RPN_20250409T082740.SAFE,2025-04-09T07:42:56.318Z,0.0,,,0
S2C_MSIL2A_20250411T071641_N0511_R006_T38RPN_20250411T105306.SAFE,2025-04-11T07:33:21.195Z,0.65,,,0
S2A_MSIL2A_20250413T072321_N0511_R006_T38RPN_20250413T121115.SAFE,2025-04-13T07:33:12.052Z,26.28,,,0
S2C_MSIL2A_20250414T072641_N0511_R049_T38RPN_20250414T104700.SAFE,2025-04-14T07:43:15.613Z,0.18,,,0
S2B_MSIL2A_20250416T071619_N0511_R006_T38RPN_20250416T081802.SAFE,2025-04-16T07:32:58.724Z,0.35,,,0
S2B_MSIL2A_20250416T071619_N0511_R006_T38RPN_20250416T092045.SAFE,2025-04-16T07:33:04.708Z,0.4,,,0
S2B_MSIL2A_20250419T072619_N0511_R049_T38RPN_20250419T082653.SAFE,2025-04-19T07:42:56.499Z,10.5,,,0
S2C_MSIL2A_20250421T071641_N0511_R006_T38RPN_20250421T103514.SAFE,2025-04-21T07:33:20.398Z,99.66,,,0
S2C_MSIL2A_20250424T072641_N0511_R049_T38RPN_20250424T115211.SAFE,2025-04-24T07:43:16.358Z,0.0,,,0
S2B_MSIL2A_20250426T071619_N0511_R006_T38RPN_20250426T081651.SAFE,2025-04-26T07:32:59.818Z,21.88,,,0
S2A_MSIL2A_20250426T073021_N0511_R049_T38RPN_20250426T113812.SAFE,2025-04-26T07:43:08.712Z,8.09,,,0
S2B_MSIL2A_20250429T072619_N0511_R049_T38RPN_20250429T083156.SAFE,2025-04-29T07:42:55.998Z,2.42,,,0
S2C_MSIL2A_20250501T071641_N0511_R006_T38RPN_20250501T104216.SAFE,2025-05-01T07:33:20.567Z,3.94,,,0
S2A_MSIL2A_20250503T072321_N0511_R006_T38RPN_20250503T113614.SAFE,2025-05-03T07:33:12.52Z,38.89,,,0
S2C_MSIL2A_20250504T072641_N0511_R049_T38RPN_20250504T110114.SAFE,2025-05-04T07:43:15.384Z,47.73,,,0
S2B_MSIL2A_20250506T071619_N0511_R006_T38RPN_20250506T082214.SAFE,2025-05-06T07:33:00.743Z,20.17,,,0
S2B_MSIL2A_20250509T072619_N0511_R049_T38RPN_20250509T094732.SAFE,2025-05-09T07:42:55.921Z,0.0,,,0
S2C_MSIL2A_20250511T071641_N0511_R006_T38RPN_20250511T101237.SAFE,2025-05-11T07:33:17.294Z,16.88,,,0
S2C_MSIL2A_20250514T072631_N0511_R049_T38RPN_20250514T111612.SAFE,2025-05-14T07:43:11.29Z,0.0,,,0
S2B_MSIL2A_20250516T071619_N0511_R006_T38RPN_20250516T093912.SAFE,2025-05-16T07:32:59.142Z,0.38,,,0
S2A_MSIL2A_20250516T073031_N0511_R049_T38RPN_20250516T105222.SAFE,2025-05-16T07:43:09.309Z,0.13,,,0
S2B_MSIL2A_20250519T072619_N0511_R049_T38RPN_20250519T093049.SAFE,2025-05-19T07:42:55.162Z,0.11,,,0
S2C_MSIL2A_20250521T071641_N0511_R006_T38RPN_20250521T100713.SAFE,2025-05-21T07:33:17.205Z,0.39,,,0
S2A_MSIL2A_20250523T072321_N0511_R006_T38RPN_20250523T105221.SAFE,2025-05-23T07:33:15.369Z,0.18,,,0
S2C_MSIL2A_20250524T072631_N0511_R049_T38RPN_20250524T104855.SAFE,2025-05-24T07:43:13.508Z,0.0,,,0
S2B_MSIL2A_20250526T071619_N0511_R006_T38RPN_20250526T093718.SAFE,2025-05-26T07:33:00.186Z,0.36,,,0
S2B_MSIL2A_20250529T072619_N0511_R049_T38RPN_20250529T082315.SAFE,2025-05-29T07:42:55.623Z,0.04,,,0
S2C_MSIL2A_20250531T071641_N0511_R006_T38RPN_20250531T105512.SAFE,2025-05-31T07:33:16.644Z,0.83,,,0
S2C_MSIL2A_20250531T071641_N0511_R006_T38RPN_20250531T105412.SAFE,2025-05-31T07:33:22.615Z,0.68,,,0
S2C_MSIL2A_20250603T072641_N0511_R049_T38RPN_20250603T101214.SAFE,2025-06-03T07:43:14.957Z,0.0,,,0
S2B_MSIL2A_20250605T071619_N0511_R006_T38RPN_20250605T092149.SAFE,2025-06-05T07:32:59.032Z,0.4,,,0
S2A_MSIL2A_20250605T073031_N0511_R049_T38RPN_20250605T111738.SAFE,2025-06-05T07:43:10.981Z,0.0,,,0
S2B_MSIL2A_20250608T072619_N0511_R049_T38RPN_20250608T082853.SAFE,2025-06-08T07:42:53.665Z,0.0,,,0
S2C_MSIL2A_20250610T071641_N0511_R006_T38RPN_20250610T100116.SAFE,2025-06-10T07:33:19.061Z,0.39,,,0
S2A_MSIL2A_20250612T072321_N0511_R006_T38RPN_20250612T095119.SAFE,2025-06-12T07:33:13.961Z,0.13,,,0
S2C_MSIL2A_20250613T072631_N0511_R049_T38RPN_20250613T102121.SAFE,2025-06-13T07:43:14.097Z,0.0,,,0
S2B_MSIL2A_20250615T071619_N0511_R006_T38RPN_20250615T082142.SAFE,2025-06-15T07:32:57.905Z,1.74,,,0
S2B_MSIL2A_20250618T072619_N0511_R049_T38RPN_20250618T094840.SAFE,2025-06-18T07:42:54.442Z,2.21,,,0
S2C_MSIL2A_20250620T071641_N0511_R006_T38RPN_20250620T101604.SAFE,2025-06-20T07:33:17.302Z,0.35,,,0
S2C_MSIL2A_20250623T072631_N0511_R049_T38RPN_20250623T104015.SAFE,2025-06-23T07:43:13.844Z,0.0,,,0
S2B_MSIL2A_20250625T071619_N0511_R006_T38RPN_20250625T100354.SAFE,2025-06-25T07:33:00.696Z,9.13,,,0
S2A_MSIL2A_20250625T073031_N0511_R049_T38RPN_20250625T113401.SAFE,2025-06-25T07:43:09.816Z,23.44,,,0
S2B_MSIL2A_20250628T072619_N0511_R049_T38RPN_20250628T083250.SAFE,2025-06-28T07:42:56.831Z,10.51,,,0
S2C_MSIL2A_20250630T071641_N0511_R006_T38RPN_20250630T103616.SAFE,2025-06-30T07:33:20.391Z,1.24,,,0
S2A_MSIL2A_20250702T072321_N0511_R006_T38RPN_20250702T104818.SAFE,2025-07-02T07:33:16.42Z,1.56,,,0
S2C_MSIL2A_20250703T072641_N0511_R049_T38RPN_20250703T110516.SAFE,2025-07-03T07:43:16.506Z,0.0,,,0
S2B_MSIL2A_20250705T071619_N0511_R006_T38RPN_20250705T082044.SAFE,2025-07-05T07:33:02.296Z,1.67,,,0
S2B_MSIL2A_20250708T072619_N0511_R049_T38RPN_20250708T095424.SAFE,2025-07-08T07:42:57.955Z,0.0,,,0
S2C_MSIL2A_20250710T071641_N0511_R006_T38RPN_20250710T103715.SAFE,2025-07-10T07:33:21.92Z,1.89,,,0
S2C_MSIL2A_20250713T072641_N0511_R049_T38RPN_20250713T110017.SAFE,2025-07-13T07:43:17.631Z,83.96,,,0
