date,l1c_product_id,cloud_pct,tropomi_n_images,uvai_mean,uvai_max
2021-08-18,20210818T072619_20210818T073147_T38RPN,0.1134,14,1.2355362502427767,1.2404835224155732
2021-08-23,20210823T072621_20210823T074028_T38RPN,0.027,14,0.9802250791547612,0.9956736564633568
2021-08-28,20210828T072619_20210828T073145_T38RPN,0.1801,14,1.3897141777383872,1.4295332431797327
2021-09-07,20210907T072609_20210907T073555_T38RPN,0.0478,14,1.1378587204240438,1.1416570595471185
2021-09-12,20210912T072621_20210912T073148_T38RPN,0.9513,14,1.35431753123624,1.4170297384261128
2021-09-17,20210917T072609_20210917T073143_T38RPN,2.0518,14,1.4487257037580787,1.4868195056920221
2021-09-22,20210922T072621_20210922T073150_T38RPN,0.0738,14,1.5220151748244135,1.5537607669835483
2021-09-27,20210927T072649_20210927T073145_T38RPN,0.1859,14,1.6097461058802542,1.6634306907658596
2021-10-02,20211002T072731_20211002T073151_T38RPN,0.1759,14,1.552642486353504,1.560228228569549
2021-10-07,20211007T072759_20211007T073855_T38RPN,0.0818,14,1.1417884861870924,1.1722055673598453
2021-10-12,20211012T072841_20211012T073151_T38RPN,0.0949,14,1.2503700048629134,1.2642598152164843
2021-10-17,20211017T072909_20211017T073146_T38RPN,0.0736,14,1.4003821005328918,1.4175081253055837
2021-10-22,20211022T072951_20211022T073151_T38RPN,0.0729791871957956,15,1.2183569217259205,1.253643631935536
2021-10-24,20211024T071949_20211024T072135_T38RPN,0.253,14,1.1279503407642129,1.172742605209688
2021-10-27,20211027T073019_20211027T073147_T38RPN,0,15,1.5317433078619198,1.546455442905871
2021-11-01,20211101T073051_20211101T073150_T38RPN,0.0869,15,0.8180711383637616,0.8271145820620056
2021-11-06,20211106T073019_20211106T073851_T38RPN,0.055,14,0.8032236128091524,0.8049185872080615
2021-11-11,20211111T073141_20211111T073147_T38RPN,0.0189,14,1.2356900718457766,1.276638269424806
2021-11-21,20211121T073221_20211121T073219_T38RPN,0.0067,14,0.5988132769084504,0.6184142827989451
2021-11-26,20211126T073139_20211126T073143_T38RPN,0.0076,14,0.5644412440463492,0.6050903201104951
2021-12-01,20211201T073251_20211201T073253_T38RPN,0.1348,14,0.7768657072380045,0.8123084902766065
2021-12-06,20211206T073209_20211206T073959_T38RPN,0.7743,13,0.6615698769977647,0.726970672607631
2022-01-05,20220105T073209_20220105T073918_T38RPN,0.5238,14,1.2510903106187243,1.3008974790576864
2022-01-10,20220110T073301_20220110T073302_T38RPN,0,14,1.5131875016542846,1.5166888237003877
2022-01-20,20220120T073231_20220120T073226_T38RPN,2.4802,13,0.9317626930154245,0.9327456951144456
2022-01-25,20220125T073109_20220125T073932_T38RPN,0,15,1.0642539343647992,1.0705640316012601
2022-02-04,20220204T073009_20220204T073142_T38RPN,0,14,1.321936472666705,1.3323588371275956
2022-02-09,20220209T073041_20220209T073510_T38RPN,0,14,0.9003636379105645,0.950165987015044
2022-02-19,20220219T072941_20220219T073147_T38RPN,0,14,1.7310718383654815,1.7562217712407397
2022-02-24,20220224T072859_20220224T074124_T38RPN,0,14,1.3861945807031888,1.4157443046573899
2022-03-01,20220301T072831_20220301T073149_T38RPN,1.74693182836155,14,1.2745011028796158,1.3005975484851766
2022-03-16,20220316T072639_20220316T073144_T38RPN,0,14,1.7796959913504626,1.796632409096361
2022-03-26,20220326T072609_20220326T073144_T38RPN,0,14,1.8659310842812613,1.895801986704761
2022-03-31,20220331T072621_20220331T073149_T38RPN,0.0297112484696468,15,1.5092812313406256,1.5347018241881287
2022-04-10,20220410T072621_20220410T073149_T38RPN,0.463077428409328,14,2.1200623870075113,2.1955790519720675
2022-04-30,20220430T072621_20220430T073152_T38RPN,0,14,1.7784219909455519,1.8038636446005138
2022-05-05,20220505T072609_20220505T073142_T38RPN,4.06085580339813,14,2.497874655547115,2.5270364431143815
2022-05-10,20220510T072621_20220510T073151_T38RPN,0,14,2.6301878934808545,2.643857717513331
2022-05-20,20220520T072621_20220520T073153_T38RPN,0,14,2.3912764505196584,2.4287643558030445
2022-05-25,20220525T072619_20220525T073147_T38RPN,0,14,3.474967303566544,3.4952971935282275
2022-05-30,20220530T072621_20220530T073155_T38RPN,0,14,2.132904477003,2.1716150309019038
